ID,response,IL1,IL2,IL3,IL4,CIL1,CIL2,CIL3,CLI4,prime,score1,score2,score3,score4,score5,contact_type,day,hour,device
2272,0,Content,Content Quality,Corrupt - Won'T Open,Delete/Redownload,null,null,null,null,1,0,null,null,null,null,null,4,5,D-17
10728,0,Replaced Device,Battery / Charging Issue,Kindle Won'T Charge - Visible Damage To Usb Port,Unknown Cause,Amazon Devices And Kindle Apps,Kindle Fire Tablet,My Kindle has battery / charging issues,null,1,0.85,null,null,null,null,null,0,9,D-16
7187,0,Wms / Order Support / Edge-Cases,Price Drop,Qualified Purchase,Refunded Price Difference,Digital Services,Kindle eBooks,Kindle Fire Tablet,Something else,0,0,null,null,null,null,null,1,7,D-67
6673,0,Fire Tv / Stick Pre Purchase Info,Fire Tv Stick,General Questions,null,null,null,null,null,0,null,null,null,null,null,null,0,12,D-70
305,0,Content,Kindle Unlimited,Payment / Subscription Issues,Subscription Refunded,null,null,null,null,0,0,null,null,null,null,null,5,10,D-55
11023,0,Content,Kindle Unlimited,Payment / Subscription Issues,Subscription Refunded,null,null,null,null,0,null,null,null,null,null,null,0,8,D-14
13114,0,Apps / Games,Availability,App Availability,C. Education - Compatible Apps,null,null,null,null,0,null,null,null,null,null,null,2,4,D-27
11437,0,Wms / Order Support / Edge-Cases,Price Drop,Qualified Purchase,Refunded Price Difference,Carnac Suggested,Amazon Devices,Fire Tablet,null,1,0,null,null,null,null,null,5,23,D-17
6215,0,Fire Tv / Stick,Connection Issues,Won'T Connect To Network,Instructions Sent / Asked Customer To Call,Carnac Suggested,Amazon Devices,Fire TV,null,1,0.1,null,null,null,null,null,4,13,D-27
12168,0,Accessory,3p Accessory Return,Cover,C. Education - Ineligible For Return,Order Related,More order issues,Other order question or issue,null,1,0.4,null,null,null,null,null,1,13,D-49
10492,0,Account Assistance / Mycd Settings,Other Account/Mycd Assistance,Other Account Maintenance,C. Education,null,null,null,null,1,0,0.205320303,0,0,0,0,1,6,D-70
12374,0,Orders,Refund/Cancel My Order,Accidental Order,Refund - Unintentional,Carnac Suggested,Amazon Devices,Fire TV,null,1,0.1,null,null,null,null,null,0,13,D-27
2394,0,Kindle Tablet Apps,App Store,Unable To Open App,Cleared Data - 3p App,null,null,null,null,0,null,0.621632447,66.66,0,50,0,2,14,D-31
13455,1,Reading App,Basic Info / How-To,Download/Install/Upgrade,C. Education - Download New App,null,null,null,null,0,null,0.205320303,0,0,0,0,5,14,D-28
7986,0,Kindle Tablet,Battery / Charging Issue,Kindle Won'T Turn On,Undetermined - Filed Tt,Amazon Devices And Kindle Apps,Kindle E-reader,My Kindle has battery / charging issues,null,0,2,null,null,null,null,null,4,17,D-11
13121,0,Kindle Tablet,Lost / Stolen Kindle,Request To Reactivate Recovered Kindle,Verified Ownership - Activated,null,null,null,null,1,null,0.165075511,0,0,-1,0,5,11,D-70
9643,0,Account Assistance / Mycd Settings,Device Registration Assistance,Registering Kindle To Account,C. Education - Registration Info Provided,Carnac Suggested,Amazon Devices,Fire Tablet,null,1,0,null,null,null,null,null,1,13,D-52
6040,0,Kindle E-Ink,Device Freezes / Restarts,Unresponsive / Frozen,Hard Restart - Fixed Issue,null,null,null,null,0,null,null,null,null,null,null,0,18,D-44
11883,0,Follow-Up Notification,null,null,null,null,null,null,null,0,null,null,null,null,null,null,6,13,D-70
9003,0,Kindle Tablet,Physical Damage/Defect,Screen Issue,Web Crack Out Of Warranty - No Action Taken,null,null,null,null,1,0,0.210158631,16.66,33.33,0,0,0,11,D-16
7510,0,Kindle Tablet,Device Freezes / Restarts,Unresponsive / Frozen,Restart - Fixed Issue,Amazon Devices And Kindle Apps,Kindle Fire Tablet,My Kindle is frozen or wont turn on,null,1,0.5,0.414294759,100,0,0,0,6,8,D-16
3300,0,Kindle E-Ink,Lost / Stolen Kindle,Request To Deactivate Lost/Stolen Kindle,Unverified Ownership - No Action Taken,Amazon Devices And Kindle Apps,Kindle E-reader,Something else,null,1,2,0.374049967,100,0,-1,0,5,23,D-23
4392,0,Account Assistance,Device Registration Assistance,Deregister Fire Tv From Account,C. Education - Deregistration Info Provided,null,null,null,null,1,0,0.167583593,0,0,0,4,1,17,D-70
12121,0,Non-Order Related,Unknown Charge,null,null,null,null,null,null,1,1.9,null,null,null,null,null,6,8,D-70
8833,0,Content,Kindle Unlimited,Payment / Subscription Issues,Uknown $9.99 Charge -Kindle Unlimted Membership Fee.,null,null,null,null,0,0,null,null,null,null,null,6,8,D-70
5419,0,Wms / Order Support / Edge-Cases,Open Kindle Order Assistance,Add/Edit Items In Order,C. Education - Instructions Provided,null,null,null,null,1,2,0.205320303,20,0,0,0,0,18,D-16
9809,0,Content,Content Returns / Refunds,Accidental Order,Refunded,null,null,null,null,1,1.1,0.308300847,40,0,0,0,5,10,D-31
13176,0,Replaced Device,Software Issue,Powering On Device,Unknown Cause,null,null,null,null,0,null,null,null,null,null,null,0,9,D-70
5233,0,Account Assistance / Mycd Settings,Payment Assistance,1-Click Update,Updated 1-Click Cc,null,null,null,null,0,0.775,null,null,null,null,null,4,11,D-25
8147,0,Kindle Tablet Apps,E-Mail/Contacts App,Feedback,Feature Request,null,null,null,null,0,0.55,0.621632447,75,0,0,0,2,18,D-17
915,0,Wms / Order Support / Edge-Cases,Charge Related Inquiries,Unknown Charge,C. Education - Identified Order,null,null,null,null,0,null,null,null,null,null,null,2,9,D-70
11174,0,Content,Book Syncing & Download Issues,Shows Completed / Not On Homepage,Resent Content - Fixed Issue,null,null,null,null,0,0,null,null,null,null,null,3,14,D-70
6226,0,Replaced Device,Remote / Controller,Won'T Pair / Connect,Unknown Cause,Carnac Suggested,Amazon Devices,Fire TV,null,1,0,null,null,null,null,null,3,17,D-49
4,0,Content,Content Returns / Refunds,Accidental Order,Refunded,null,null,null,null,0,0.35,null,null,null,null,null,0,17,D-44
9766,0,Freetime,Freetime Unlimited / Subscription,Freetime Charge Inquiry,null,null,null,null,null,0,0,null,null,null,null,null,3,21,D-46
10421,0,Content,Content Returns / Refunds,Accidental Order,Refunded,null,null,null,null,0,0.075,0.25448643,0,100,0,0,1,11,D-28
3542,0,Content,Content Returns / Refunds,Accidental Order,Refunded,null,null,null,null,0,0,null,null,null,null,null,1,4,D-37
5536,0,Kindle Tablet,Lost / Stolen Kindle,Request To Deactivate Lost/Stolen Kindle,Verified Ownership - Deactivated,null,null,null,null,1,0.45,null,null,null,null,null,0,5,D-1
13375,1,Freetime,Feedback,Feedback - Can'T Access Freetime Unlimited Apps,null,null,null,null,null,0,null,null,null,null,null,null,4,17,D-37
1501,0,Content,Content Returns / Refunds,Accidental Order,Refunded,Digital Services,Kindle eBooks,Kindle reading apps,Return a Kindle Book,1,0.6,null,null,null,null,null,0,6,D-70
12996,0,Content,Content Returns / Refunds,Accidental Order,Refunded,null,null,null,null,0,null,null,null,null,null,null,0,17,D-29
13673,0,Account,Payment,Cc Decline,Try New Card,null,null,null,null,0,null,null,null,null,null,null,1,16,D-70
11931,0,Kindle Tablet,Printing,Email,C. Education - How-To,null,null,null,null,0,0,0.308300847,35.71,14.28,0,0,1,20,D-5
402,0,Content,Book Purchase / Availability,Payment Issue,Added Cc & Billing Addr,null,null,null,null,0,0,null,null,null,null,null,1,5,D-34
2647,0,Digital Subscriptions Subscribe With Amazon,Modify Subscription,Cancel With Full Concession Given,null,null,null,null,null,1,2,0.275402464,50,50,0,4,1,9,D-49
6939,0,Account Assistance / Mycd Settings,Other Account/Mycd Assistance,Other Account Maintenance,C. Education,Amazon Devices And Kindle Apps,Kindle E-reader,Something else,null,1,0.1,0.581387655,66.66,0,-1,0,1,14,D-29
10082,0,Reading App,Basic Info / How-To,Download/Install/Upgrade,C. Education - Download New App,Amazon Devices And Kindle Apps,Kindle Fire Tablet,Something else,null,0,0,0.308300847,50,0,0,0,2,10,D-17
7553,0,Content,Book Syncing & Download Issues,Stuck In To Do Queue,Wi-Fi - Not Connected - Setup Wi-Fi,null,null,null,null,0,null,0.268056055,50,0,-1,0,5,10,D-22
7936,1,Kindle Tablet,Device Freezes / Restarts,Unresponsive / Frozen,Asked Customer To Call,Returns And Refunds Support,null,null,null,1,0.5,null,null,null,null,null,4,7,D-17
10316,0,Kindle Tablet,Device Freezes / Restarts,Unresponsive / Frozen,Restart - Fixed Issue,null,null,null,null,1,0.4,null,null,null,null,null,2,10,D-29
8064,0,Account Assistance / Mycd Settings,Other Account/Mycd Assistance,Other Account Maintenance,C. Education,null,null,null,null,1,2,null,null,null,null,null,4,19,D-3
11992,0,Wms / Order Support / Edge-Cases,Charge Related Inquiries,Unknown Charge,C. Education - Identified Order,null,null,null,null,1,0.1,0.205320303,0,0,0,0,3,11,D-27
7701,0,Content,Content Returns / Refunds,Accidental Order,Refunded,null,null,null,null,1,0.1,null,null,null,null,null,4,8,D-59
13527,0,Replaced Device,Software Issue,Unable To Update,Ticket Directed To Replace,null,null,null,null,0,0,null,null,null,null,null,0,19,D-49
1443,0,Account Assistance / Mycd Settings,Payment Assistance,Kindle Installment Plan,Early Payment,null,null,null,null,1,0,0.205320303,0,0,0,0,0,12,D-70
6517,0,Fire Tv / Stick,Software Issue,Dolby Digital Audio,Instructions Sent / Asked Customer To Call,Carnac Suggested,Amazon Devices,Fire TV,null,1,0.1,null,null,null,null,null,5,7,D-27
4017,1,Replaced Device,Device Freezes / Restarts,Device Totally Unresponsive/Dead,Unknown Cause,null,null,null,null,1,2,null,null,null,null,null,0,15,D-70
866,1,Kindle Tablet,Software Update,C. Education - Instructions Provided,null,null,null,null,null,1,0,null,null,null,null,null,2,8,D-70
6055,0,Fire Tv / Stick,Software Issue,System,Troubleshooting Resolved Issue,null,null,null,null,1,0,null,null,null,null,null,4,19,D-70
3831,0,Accessory,3p Accessory Issue,Issue With Cover,Return / Refund Generated,null,null,null,null,0,0.1,0.308300847,50,0,0,0,2,12,D-5
4124,0,Content,Content Returns / Refunds,Accidental Order,Refunded,null,null,null,null,0,0,0.25448643,0,100,0,0,5,9,D-70
10008,0,Content,Book Syncing & Download Issues,Large File In To Do Queue,Info Requested / Instructions Sent,null,null,null,null,0,0,null,null,null,null,null,6,7,D-44
11835,0,Content,Book Syncing & Download Issues,Whispersync/Immersion Reading Not Syncing,Resent Content - Fixed Issue,null,null,null,null,1,0,null,null,null,null,null,0,8,D-34
2586,0,Content,Book Syncing & Download Issues,Shows Completed / Not On Homepage,Resent Content - Fixed Issue,null,null,null,null,1,0.3,null,null,null,null,null,2,10,D-22
3687,0,Account Assistance / Mycd Settings,Payment Assistance,1-Click Update,Updated 1-Click Cc,null,null,null,null,1,0.325,0.308300847,50,0,0,0,2,11,D-44
54,0,Content,Basic Info / How-To,Basic Navigation,C. Education - Go To Function,null,null,null,null,1,0.2,null,null,null,null,null,5,8,D-17
4932,0,Content,Content Returns / Refunds,Accidental Order,Refunded,null,null,null,null,0,0,0.308300847,50,0,0,0,3,10,D-70
1140,0,Account Assistance / Mycd Settings,Other Account/Mycd Assistance,Other Account Maintenance,Cs Action Taken,Prime Or Something Else,More non-order questions,Other non-order question,null,1,0.55,null,null,null,null,null,6,12,D-29
9772,0,Content,Content Returns / Refunds,Accidental Order,Refunded,null,null,null,null,0,0.1,null,null,null,null,null,6,7,D-70
3391,0,Fire Tv / Stick,Basic Info / How-To,Device Installation,C. Education - General Info,null,null,null,null,0,null,null,null,null,null,null,5,16,D-49
9807,0,Freetime,Freetime Unlimited / Subscription,Refund,null,null,null,null,null,0,0,null,null,null,null,null,3,12,D-49
12206,0,Kindle Tablet,Wireless Connection  Wi-Fi,Password Issue,C. Education - Passphrase = Wrong,null,null,null,null,0,null,null,null,null,null,null,4,19,D-70
13574,0,Amazon Instant Video,Movies / Tv Issues,Watchlist,Instructions Sent / Asked Customer To Call,null,null,null,null,1,null,null,null,null,null,null,3,15,D-49
11253,0,Kindle Tablet Apps,E-Mail/Contacts App,E-Mail Basic Navigation,C. Education - Setup/Removing Account,null,null,null,null,0,0.25,0.308300847,41.66,0,0,0,1,5,D-16
388,0,Content,Kindle First,Returning/Cancel Kindle First Book Pre-Order,Refunded/Canceled Kindle First Ebook,null,null,null,null,1,0.6,0.214241638,0,100,-1,0,0,6,D-38
138,0,Content,Content Returns / Refunds,Accidental Order,Prime Owners Lending Library - Refunded,null,null,null,null,1,0,null,null,null,null,null,0,6,D-37
4600,0,Content,Content Returns / Refunds,Better Price Available,Refunded,null,null,null,null,1,0.45,0.313139175,33.33,33.33,0,0,5,10,D-24
1222,0,Content,Book Syncing & Download Issues,Shows Completed / Not On Homepage,Info Requested / Instructions Sent,Amazon Devices And Kindle Apps,Kindle Fire Tablet,Something else,null,1,1.2,null,null,null,null,null,4,16,D-16
13245,0,Reading App,Basic Info / How-To,Register,C. Education - Registration Info Provided,Digital Services,Kindle eBooks,Kindle reading apps,Problems downloading content,0,0,null,null,null,null,null,4,6,D-29
1301,0,Pre Purchase Info,Kindle Device - Personal Use,Kindle Installment Plan,C.Education - Payment Info,null,null,null,null,0,0,0.205320303,0,0,0,0,0,13,D-44
1952,0,Content,Book Syncing & Download Issues,Shows Completed / Not On Homepage,Resent Content - Fixed Issue,null,null,null,null,1,1.4,null,null,null,null,null,0,9,D-70
13627,0,Account Assistance,Device Registration Assistance,Deregister Fire Tv From Account,C. Education - Deregistration Info Provided,null,null,null,null,0,null,null,null,null,null,null,3,13,D-49
12500,0,Content,Kindle Unlimited,C. Education,Borrow Magazines - 1st & 2nd Gen Fire Tablets,null,null,null,null,0,null,null,null,null,null,null,4,13,D-17
4174,0,Wms / Order Support / Edge-Cases,Open Kindle Order Assistance,Edit Payment Method On Order,Changed Payment Details,null,null,null,null,0,0,null,null,null,null,null,0,8,D-57
4822,0,Content,Book Syncing & Download Issues,Shows Completed / Not On Homepage,Resent Content - Fixed Issue,null,null,null,null,1,0,null,null,null,null,null,6,11,D-70
5543,0,Content,Book Syncing & Download Issues,Stuck In To Do Queue,Undetermined - Filed Tt,Digital Services,Kindle eBooks,Kindle reading apps,Problems downloading content,1,2,null,null,null,null,null,2,13,D-70
12399,0,Account Assistance / Mycd Settings,Device Registration Assistance,Editing Device Info On Account,C. Education - Instructions Provided,null,null,null,null,1,0.1,null,null,null,null,null,4,7,D-62
2118,0,Content,Book Syncing & Download Issues,Shows Completed / Not On Homepage,Resent Content - Fixed Issue,null,null,null,null,1,0.55,null,null,null,null,null,5,15,D-70
489,0,Kindle Tablet,Accessibility,Accessibility Features,C. Education - How-To,null,null,null,null,0,0.925,0.308300847,33.33,0,0,0,4,21,D-70
1986,0,Fire Tv Remote,Fire Tv Remote Issues,Pair / Unpair,Not Working - Tt Filed,null,null,null,null,1,0,null,null,null,null,null,4,19,D-49
5371,0,Kindle Tablet,Wireless Connection  Wi-Fi,Won'T Connect To Network,Asked Customer To Call,Carnac Suggested,Amazon Devices,Fire Tablet,null,1,0.1,null,null,null,null,null,5,14,D-53
634,0,Content,Content Returns / Refunds,Accidental Order,Refunded,Digital Services,Kindle eBooks,Kindle Fire Tablet,Something else,1,1.85,null,null,null,null,null,4,16,D-16
9308,0,Content,Kindle Unlimited,Payment / Subscription Issues,Subscription Refunded,null,null,null,null,1,0.2,null,null,null,null,null,3,13,D-57
12709,0,Kindle Tablet Apps,E-Mail/Contacts App,E-Mail Basic Navigation,C. Education - Setup/Removing Account,null,null,null,null,0,null,null,null,null,null,null,3,11,D-6
13601,1,Reading App,Basic Info / How-To,Basic Navigation,null,null,null,null,null,0,null,null,null,null,null,null,5,12,D-70
1724,0,Kindle Tablet Apps,Silk - Web Browser,Basic Navigation,C. Education - Bookmarks,null,null,null,null,0,0,0.205320303,0,0,0,0,6,11,D-70
12739,0,Kindle Tablet,Battery / Charging Issue,Kindle Won'T Turn On,Restart - Fixed Issue,null,null,null,null,1,0.1,null,null,null,null,null,0,20,D-70
450,0,Content,Book Syncing & Download Issues,Missing From Cloud/Archived Items,Wireless Troubleshooting Resolved Issue,null,null,null,null,0,0.2,0.210158631,0,33.33,0,0,1,15,D-70
867,0,Account Assistance / Mycd Settings,Payment Assistance,Payment Cycling,C. Education - Unknown Charge,Amazon Devices And Kindle Apps,Kindle E-reader,Something else,null,1,0.7,null,null,null,null,null,6,10,D-64
5007,1,Kindle Tablet Apps,Photo,Viewing Photos From Device,C. Education - How To,null,null,null,null,0,0.1,0.165075511,0,0,-1,0,2,12,D-16
6969,0,Account Assistance / Mycd Settings,Device Registration Assistance,Registering Kindle To Account,C. Education - Registration Info Provided,Amazon Devices And Kindle Apps,Kindle E-reader,I need help registering my Kindle,null,1,0,null,null,null,null,null,5,12,D-51
5731,0,Kindle E-Ink,Wireless Connection Issue Wi-Fi,Customer'S Wi-Fi Connection Was Not Setup,C. Education - Connection Setup,null,null,null,null,0,0,0.165075511,0,0,-1,0,2,7,D-44
5575,0,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,0,8,D-70
2775,0,Content,Periodicals & Newsstand,Cancelling Trial Or Subscription,Cancelled Subscription,null,null,null,null,1,0,null,null,null,null,null,0,10,D-70
534,0,Fire Tv / Stick,Hardware Issue,Device Installation,Troubleshooting Resolved Issue,null,null,null,null,1,0.1,null,null,null,null,null,0,11,D-10
3935,1,Kindle E-Ink,Basic Info / How-To,Setup Wizard,C. Education Registration,null,null,null,null,0,2,null,null,null,null,null,2,12,D-64
11106,0,Content,Book Syncing & Download Issues,Shows Completed / Not On Homepage,Resent Content - Fixed Issue,Digital Services,Kindle eBooks,Kindle Fire Tablet,Problems downloading content,0,0,null,null,null,null,null,3,10,D-25
